id,taxa__id,tags,mime_type,src,creator,date,place,gps,permission,source,comments,scientific_name,GBIF_ID
2c8d24a1becba6f451aded1b280eb535,acaciaataxacantha,flower;thumbnail2,image/jpeg,,JMK,2013-12-26,"Skeerpoort, Magaliesberg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha,_bloeiwyses,_Skeerpoort,_b.jpg",,Acacia ataxacantha,3979509
3896f6b23033400cec69f9311a168030,acaciaataxacantha,bark,image/jpeg,,JMK,2013-08-10,"Little Eden, De Tweedespruit conservancy, Gauteng, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha,_bas,_Little_Eden.jpg",,Acacia ataxacantha,3979509
48c9d885d8558e98d182714cb28e986c,acaciaataxacantha,pod;thumbnail3,image/jpeg,,JMK,2012-06-07,"Louwsburg, KwaZulu-Natal, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha,_loof_en_peule,_b,_Louwsburg.jpg",,Acacia ataxacantha,3979509
8ed3b22ec18e59b42d44a292514c5836,acaciaataxacantha,wood,image/jpeg,,Paul Venter,2012-08-19,"Honeydew, Johannesburg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha00.jpg,,Acacia ataxacantha,3979509
e59cb9a65d98ec87884e9cbe46f00028,acaciaataxacantha,leaf;thumbnail4,image/jpeg,,JMK,2013-12-06,"Skeerpoort, Magaliesberg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha,_vyf_blare,_Skeerpoort.jpg",,Acacia ataxacantha,3979509
edfa0bea1e754ca8ac1558ab50209d37,acaciaataxacantha,general;thumbnail1,image/jpeg,,JMK,2013-12-26,"Skeerpoort, Magaliesberg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_ataxacantha,_habitus,_Skeerpoort.jpg",,Acacia ataxacantha,3979509
4b126fe61bbb4a235a2bef2e8c571743,acaciacaffra,wood;bark;thumbnail4,image/jpeg,,Paul Venter,2008-12-01,"Hamerkop, Magaliesberg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_caffra04.jpg,,Acacia caffra,3796193
588db995f719c676f629a2a58fb5cf4b,acaciacaffra,seed;thumbnail3,image/jpeg,,Paul Venter,circa 2000,"Hamerkop, Magaliesberg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_caffra07.jpg,,Acacia caffra,3796193
9618f9496932b7a787dbe3db7a61da51,acaciacaffra,general;thumbnail1,image/jpeg,,JMK,2014-01-04,"Walter Sisulu National Botanical Garden, Roodepoort, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_caffra,_habitus,_Walter_Sisulu_NBT.jpg",,Acacia caffra,3796193
bb0f99001ff4ed9de4dc7eb6255020e6,acaciacaffra,flower;bud;thumbnail2,image/jpeg,,Paul Venter,2000-09-13,"Honeydew, Johannesburg, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_caffra08.jpg,,Acacia caffra,3796193
0534f16f2891d8058ef0cf7667f321fa,acaciaerioloba,leaf;thumbnail4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/7/70/AcaciaErioloba02.JPG/448px-AcaciaErioloba02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
0b41defc7c70d8af7f65ac3ca1ce82cd,acaciaerioloba,seed,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/b/be/AcaciaErioloba08.JPG/800px-AcaciaErioloba08.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
5b68d2710d89fc6a49a90f233a716171,acaciaerioloba,general,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/1/1a/AcaciaErioloba05.JPG/800px-AcaciaErioloba05.JPG,Christfried Naumann,2008-08-22,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
6388ce00ae0496d7d0db51ea2dc1d1e2,acaciaerioloba,general,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/a/ae/AcaciaErioloba03.JPG/448px-AcaciaErioloba03.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
6453fbb7fd98eb39a3ec3c25cb40b2b5,acaciaerioloba,seed;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/1/1c/AcaciaErioloba06.JPG/800px-AcaciaErioloba06.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
d551860e4ac2af444299bd9a53144c2c,acaciaerioloba,young,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/f3/AcaciaErioloba01.JPG/448px-AcaciaErioloba01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
d72ca4781b4308f1ed62ed04fa54a0ed,acaciaerioloba,bark,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/c5/AcaciaErioloba07.JPG/800px-AcaciaErioloba07.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
f038c5d30eeac981ce3e9a94f050da82,acaciaerioloba,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2f/AcaciaErioloba04.JPG/800px-AcaciaErioloba04.JPG,Christfried Naumann,2008-03-21,"Namibia, Omaheke, near Corridor Pos 1",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia erioloba,3974776
316a8d5ced681a2fb36b2958d475c28e,acaciafleckiischinz,pod;thumbnail3,image/jpeg,,Bart Wursten,2010-01-13,"Road to Khami Ruins, Zimbabwe",,http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=27532,,Acacia fleckii Schinz,7912722
d54b7b254d82d9f1578a38e93370afed,acaciafleckiischinz,flower;thumbnail2,image/jpeg,,Bart Wursten,2010-01-06,"Hwange National Park, Zimbabwe",,http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=27565,,Acacia fleckii Schinz,7912722
d9d95c44a2202794f681eac7d3aafb1c,acaciafleckiischinz,leaf;flower;thumbnail1,image/jpeg,,Bart Wursten,2010-01-06,"Hwange National Park, Zimbabwe",,http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=26682,,Acacia fleckii Schinz,7912722
2b6274da505864140f1cea0cce5c1b6d,acaciahebecladahebeclada,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/1/1e/AcaciaHebecladaHebeclada06.JPG/800px-AcaciaHebecladaHebeclada06.JPG,Christfried Naumann,2006,"Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
7b576ab28632b7f02537669f7b64acca,acaciahebecladahebeclada,leaf,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/84/AcaciaHebecladaHebeclada05.JPG/448px-AcaciaHebecladaHebeclada05.JPG,Christfried Naumann,2006,"Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
81b5143e2f8e8fe07a8d0a5cdb35f793,acaciahebecladahebeclada,leaf;thumbnail4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/4/4b/AcaciaHebecladaHebeclada01.JPG/800px-AcaciaHebecladaHebeclada01.JPG,Christfried Naumann,2005-02-11,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
bff3ca168a70ad56bb9c3cc72da63ed7,acaciahebecladahebeclada,leaf;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/5f/AcaciaHebecladaHebeclada02.JPG/800px-AcaciaHebecladaHebeclada02.JPG,Christfried Naumann,2005-02-11,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
c53a7d7ac67edce3bd1216c963681a67,acaciahebecladahebeclada,branch,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/69/AcaciaHebecladaHebeclada04.JPG/800px-AcaciaHebecladaHebeclada04.JPG,Christfried Naumann,2005-02-11,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
e2b0a1abdf168965a74ce6090b5af557,acaciahebecladahebeclada,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/7/7d/AcaciaHebecladaHebeclada03.JPG/800px-AcaciaHebecladaHebeclada03.JPG,Christfried Naumann,2005-02-11,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia hebeclada hebeclada,7648787
906e4f867b40bd9e9b71259c2759d211,acaciakarroo,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/5/58/AcaciaKarroo02.jpg,Sten Porse,unknown,Corsica,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://en.wikipedia.org/wiki/File:Acacia_karroo2.jpg,,Acacia karroo,3974754
db45146a695afc081af79a613874cd32,acaciakarroo,branch;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/ee/AcaciaKarroo01.jpg,Kurt Stueber,unknown,unknown,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_karroo1.jpg,,Acacia karroo,3974754
1f9f5ed3501f27a0cb41d6aa3c19e416,acacialuederitzii,general,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/84/AcaciaLuederitzii04.JPG/800px-AcaciaLuederitzii04.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
4517ff46eb71993a78971cfd96ccb6db,acacialuederitzii,leaf;thumbnail4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/7/78/AcaciaLuederitzii02.JPG/800px-AcaciaLuederitzii02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
5ec687a216d323b683ceba86ca4c1dcb,acacialuederitzii,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/a/a0/AcaciaLuederitzii01.JPG/800px-AcaciaLuederitzii01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
70fb8e0564b46f53d2d2546aa53a48af,acacialuederitzii,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/0/0c/AcaciaLuederitzii03.JPG/448px-AcaciaLuederitzii03.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
a6062fc53316ca53b2dcb16cae52ba8e,acacialuederitzii,branch,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/88/AcaciaLuederitzii05.JPG/800px-AcaciaLuederitzii05.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
b9a9d60a00530397b70a5e524b4ebf77,acacialuederitzii,seed,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/69/AcaciaLuederitzii07.JPG/800px-AcaciaLuederitzii07.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
c95f91785f4a91193edf2b8012661deb,acacialuederitzii,seed;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/57/AcaciaLuederitzii06.JPG/800px-AcaciaLuederitzii06.JPG,Christfried Naumann,2009-03-16,"Kang, Kgalagadi, Botswana",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia luederitzii,7861045
4c81fe509bcec345297d2e1bc1219d15,acaciamellifera,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/3/39/AcaciaMellifera03.JPG/800px-AcaciaMellifera03.JPG,Christfried Naumann,2008-08-22,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
6d1f1dea36fc3974b4d5be8d59b8b3c5,acaciamellifera,general;thumbnail4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/fe/AcaciaMellifera05.JPG/800px-AcaciaMellifera05.JPG,Christfried Naumann,2008-08-22,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
8a04586db6d0b2420620fb1bc6696487,acaciamellifera,leaf;seed;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/3/3a/AcaciaMellifera02.JPG/800px-AcaciaMellifera02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
941a7f8e9c3aa8a344c3ed006a4771f5,acaciamellifera,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e5/AcaciaMellifera01.JPG/800px-AcaciaMellifera01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
a2f64db3e8c2fe6330a3c3ad3a534768,acaciamellifera,flower ,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/4/4e/AcaciaMellifera06.JPG/800px-AcaciaMellifera06.JPG,Christfried Naumann,2008-08-22,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
d70862434826b16809a2d9a47128c432,acaciamellifera,flower ,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/5a/AcaciaMellifera04.JPG/800px-AcaciaMellifera04.JPG,Christfried Naumann,2008-08-22,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acacia mellifera,9199495
6680ec6b886c2fd2a13919066ce01696,acacianebrownii,branch;flower;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/2/2b/AcaciaNebrownii01.JPG,Teo Gómez,unknown,"Etosha, Namibia",,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Acacia_etosha.JPG,,Acacia nebrownii,8122630
3346e723c40317f0083cb859adaf709f,acacianigrescens,leaf;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/17/AcaciaNigrescens01.jpg,Steven Haw,26-Feb-09,unknown,,http://creativecommons.org/licenses/by/2.0/deed.en,http://commons.wikimedia.org/wiki/File:Acacia_nigrescens_1.jpg,,Acacia nigrescens,3795961
3a218e1891e17bcffeac721db0b215a2,acacianiloticasubspkraussiana,general;thumbnail1,image/jpeg,,JMK,2013-05-04,"Wonderboom Nature Reserve, Pretoria, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_nilotica,_Wonderboom_Natuurreservaat.jpg",,Acacia nilotica subsp. kraussiana,6709986
9134a20e7ab68990f158c99cc4701aef,acacianiloticasubspkraussiana,pod;thumbnail2,image/jpeg,,JMK,2013-03-23,"Pretoria, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_nilotica,_peule,_b,_Uniegeboutuine.jpg",,Acacia nilotica subsp. kraussiana,6709986
1cff8930099bb30f8ed3c6e778928cb0,acaciarobusta,bark;thumbnail4,image/jpeg,,Bart Wursten,2010-01-07,"Hwange National Park, Zimbabwe",,http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=30932,,Acacia robusta,8166188
69898bae8fddb2ea1b8e8c0358773e02,acaciarobusta,flower;leaf;thumbnail2,image/jpeg,,Bart Wursten,2010-01-07,"Hwange National Park, Zimbabwe",,http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=30935,,Acacia robusta,8166188
8050c086df45c7abc49b8b67103ae9c8,acaciarobusta,pod;thumbnail3,image/jpeg,,JMK,2012-10-14,"Pretoria, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_robusta,_peule,_Schanskop.jpg",,Acacia robusta,8166188
846a4d568d11639126ee4ed9ac57d493,acaciarobusta,general;thumbnail1,image/jpeg,,JMK,2013-02-23,"Springbok Flats, South Africa",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,"http://commons.wikimedia.org/wiki/File:Acacia_robusta,_Springbokvlakte.jpg",,Acacia robusta,8166188
0b2c8193913c8eed18d09855fe0d54d2,acaciasenegal,thumbnail3,image/jpeg,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Timbuktu_th_50366_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia senegal,164011701
9bc5f49937ab7cd19fe06eb46ef25a29,acaciasenegal,thumbnail2,image/jpeg,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Tupere_fr_50366_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia senegal,164011701
00db6ad041febfaf4f7b01fb13ca3f62,acaciatortilissubspheteracantha,pod;thumbnail3,image/jpeg,,Bart Wursten,2004-07-01,"Hot Springs, Zimbabwe",,http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126230&image_id=5,,Acacia tortilis subsp. heteracantha,6710002
2a1894ba2dad846aaec26d5ccd9e8e48,acaciatortilissubspheteracantha,general;thumbnail1,image/jpeg,,Bart Wursten,unknown,"Malilangwe Wildlife Reserve, Zimbabwe",,http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126230&image_id=2,,Acacia tortilis subsp. heteracantha,6710002
3ec0a04f66ed8c22569e01992da1d53e,acaciatortilissubspheteracantha,flower;thumbnail4,image/jpeg,,Bart Wursten,unknown,"Malilangwe Wildlife Reserve, Zimbabwe",,http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126230&image_id=4,,Acacia tortilis subsp. heteracantha,6710002
8fab9f52df7e0e5fdf642de2fa92b7fa,acaciatortilissubspheteracantha,general;flower;thumbnail2,image/jpeg,,Bart Wursten,unknown,"Malilangwe Wildlife Reserve, Zimbabwe",,http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126230&image_id=3,,Acacia tortilis subsp. heteracantha,6710002
b2fdd79fc40a01abaf12b8aaef0dec68,acaciatortilissubspheteracantha,bark,image/jpeg,,Bart Wursten,unknown,"Malilangwe Wildlife Reserve, Zimbabwe",,http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126230&image_id=1,,Acacia tortilis subsp. heteracantha,6710002
2302b23b70f6a6635219f9f67e90e573,acanthoplusdiscoidalis,front;thumbnail2,image/jpeg,,,,,,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Namibian_Koringkriek_(Armoured_Ground_Cricket).jpg,,Acanthoplus discoidalis,1687077
7ac61d468a24ea0bd22dc2c30f3a5719,acanthoplusdiscoidalis,general;thumbnail1,image/jpeg,,SoniaSoma,,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27165847,<b>English:</b> 1=Green armored cricket in Namibia.,Acanthoplus discoidalis,1687077
11916fe127f1b5d89bc31346fd5fdc19,acanthosicyosnaudinianus,general,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/8f/AcanthosicyosNaudinianus03.JPG/800px-AcanthosicyosNaudinianus03.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acanthosicyos naudinianus,7819597
14bae7310b87303a5db1dc5f6b734f62,acanthosicyosnaudinianus,leaf;flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/4/45/AcanthosicyosNaudinianus04.JPG/800px-AcanthosicyosNaudinianus04.JPG,Christfried Naumann,2006,"Pos 17, Omaheke, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Acanthosicyos naudinianus,7819597
88eb3c47dd52888a1b4e950f790312a6,acanthosicyosnaudinianus,general,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/b/bc/AcanthosicyosNaudinianus01.JPG/800px-AcanthosicyosNaudinianus01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acanthosicyos naudinianus,7819597
d1f721a7b6fb371c2d179bc36390ac14,acanthosicyosnaudinianus,leaf;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e5/AcanthosicyosNaudinianus02.JPG/800px-AcanthosicyosNaudinianus02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Acanthosicyos naudinianus,7819597
43991dcb0741d91f96dd0e1904837930,acanthospermumhispidum,,image/tiff,fl_Asteraceae_Acanthospermum_hispidum_Kikara_fl_50093_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,3100375
6dc8c3002b64390323ff41a7eb4fc630,acanthospermumhispidum,thumbnail3,image/tiff,fl_Asteraceae_Acanthospermum_hispidum_Douentza_50093_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,3100375
6ebb68fe4842d1dc14286ecf3a86d6a4,acanthospermumhispidum,,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_fr_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,3100375
76d734f1c8d635ac9df57af29a4ce8b9,acanthospermumhispidum,thumbnail4,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,3100375
eab203dc53e908ca44a7d372bd79c4cf,acanthospermumhispidum,thumbnail2,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_Songho_01_2008_entire_dried_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,3100375
2784d663b5b81c6d48febe034227eef9,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral2_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,2480610
4112eb7399dd73e1d7daf889862cf9e2,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral3_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,2480610
794fbd0c4da82b3c25dd53cf053bed35,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_head_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,2480610
a08cf75f6d4cfe870b6c54063ac099bd,accipiterbadius,general;front;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/e8/AccipiterBadius01.jpg,Ravi Vaidyanathan,2007-07-28,unknown,,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Shikra1.jpg,,Accipiter badius,2480610
ad9a439ff0b76026155c4458fc36b910,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral1_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,2480610
f362a4927fb9d596aa410bd68be15211,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_dorsal2_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,2480610
fb1d99cb9cf769c6ccf28979e349fb1c,accipiterbadius,general;side;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/81/AccipiterBadius02.jpg,J.M.Garg,2006-12-23,India,,http://creativecommons.org/licenses/by-sa/3.0/,http://en.wikipedia.org/wiki/File:Shikra-_Immature_at_Kolkata-_I_IMG_0540.jpg,,Accipiter badius,2480610
3d5e18b130b8bab7d7e6294acd03b183,achyranthesaspera,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/87/AchyranthesAspera02.jpg,Frank Vincentz,2008-08-02,"La Palma, Canary Islands",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Achyranthes_aspera_%28San_Andr%C3%A9s_y_Sauces%29_01_ies.jpg,,Achyranthes aspera,3085168
d44eb7d8700d05b33f7eedfe9a0dc0f1,achyranthesaspera,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/8b/AchyranthesAspera01.jpg,Frank Vincentz,2008-08-02,"La Palma, Canary Islands",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Achyranthes_aspera_%28Puntallana%29_03_ies.jpg,,Achyranthes aspera,3085168
